PETREL: Properties
4
i_index unit1 scale1
j_index unit1 scale1
k_index unit1 scale1
Facies_DX_0 unit1 scale1
140 55 57 5
140 55 58 5
140 55 59 5
140 55 60 5
140 56 16 4
140 56 17 4
140 56 18 4
140 56 19 4
140 56 20 4
140 56 21 4
140 56 22 4
140 56 23 4
140 56 24 4
140 56 25 4
140 56 26 4
140 56 27 4
140 56 28 4
140 56 29 4
140 56 30 4
140 56 31 4
140 56 32 4
140 56 33 4
140 56 34 4
140 56 35 4
140 56 36 4
140 56 37 4
140 56 38 4
140 56 39 4
140 56 40 4
140 56 41 4
140 56 42 4
140 56 43 4
140 56 44 4
140 56 45 4
140 56 46 4
140 56 47 4
140 56 48 4
140 56 49 4
140 56 50 4
140 56 51 4
140 56 52 4
140 56 53 5
140 56 54 5
140 56 55 5
140 56 56 5
140 56 57 5
140 56 58 5
140 56 59 5
140 56 60 5
140 57 17 4
140 57 18 4
140 57 19 4
140 57 20 4
140 57 21 4
140 57 22 4
140 57 23 4
140 57 24 4
140 57 25 4
140 57 26 4
140 57 27 4
140 57 28 4
140 57 29 4
140 57 30 4
140 57 31 4
140 57 32 4
140 57 33 4
140 57 34 4
140 57 35 4
140 57 36 4
140 57 37 4
140 57 38 4
140 57 39 4
140 57 40 4
140 57 41 4
140 57 42 4
140 57 43 4
140 57 44 4
140 57 45 4
140 57 46 4
140 57 47 4
140 57 48 4
140 57 49 4
140 57 50 4
140 57 51 4
140 57 52 5
140 57 53 5
140 57 54 5
140 57 55 5
140 57 56 5
140 57 57 5
140 57 58 5
140 57 59 5
140 58 18 4
140 58 19 4
140 58 20 4
140 58 21 4
140 58 22 4
140 58 23 4
140 58 24 4
140 58 25 4
140 58 26 4
140 58 27 4
140 58 28 4
140 58 29 4
140 58 30 4
140 58 31 4
140 58 32 4
140 58 33 4
140 58 34 4
140 58 35 4
140 58 36 4
140 58 37 4
140 58 38 4
140 58 39 4
140 58 40 4
140 58 41 4
140 58 42 4
140 58 43 4
140 58 44 4
140 58 45 4
140 58 46 4
140 58 47 4
140 58 48 4
140 58 49 4
140 58 50 4
140 58 51 4
140 58 52 5
140 58 53 5
140 58 54 5
140 58 55 5
140 58 56 5
140 58 57 5
140 58 58 5
140 58 59 4
140 59 20 4
140 59 21 4
140 59 22 4
140 59 23 4
140 59 24 4
140 59 25 4
140 59 26 4
140 59 27 4
140 59 28 4
140 59 29 4
140 59 30 4
140 59 31 4
140 59 32 4
140 59 33 4
140 59 34 4
140 59 35 4
140 59 36 4
140 59 37 4
140 59 38 4
140 59 39 4
140 59 40 4
140 59 41 4
140 59 42 4
140 59 43 4
140 59 44 4
140 59 45 4
140 59 46 4
140 59 47 4
140 59 48 4
140 59 49 4
140 59 50 4
140 59 51 4
140 59 52 5
140 59 53 5
140 59 54 5
140 59 55 5
140 59 56 5
140 59 57 4
140 59 58 4
140 60 22 4
140 60 23 4
140 60 24 4
140 60 25 4
140 60 26 4
140 60 27 4
140 60 28 4
140 60 29 4
140 60 30 4
140 60 31 4
140 60 32 4
140 60 33 4
140 60 34 4
140 60 35 4
140 60 36 4
140 60 37 4
140 60 38 4
140 60 39 4
140 60 40 4
140 60 41 4
140 60 42 4
140 60 43 4
140 60 44 4
140 60 45 4
140 60 46 4
140 60 47 4
140 60 48 4
140 60 49 4
140 60 50 4
140 60 51 5
140 60 52 5
140 60 53 5
140 60 54 5
140 60 55 5
140 60 56 4
140 60 57 4
140 61 24 4
140 61 25 4
140 61 26 5
140 61 27 4
140 61 28 4
140 61 29 4
140 61 30 4
140 61 31 4
140 61 32 4
140 61 33 4
140 61 34 4
140 61 35 4
140 61 36 4
140 61 37 4
140 61 38 4
140 61 39 4
140 61 40 4
140 61 41 4
140 61 42 4
140 61 43 4
140 61 44 4
140 61 45 4
140 61 46 4
140 61 47 4
140 61 48 4
140 61 49 4
140 61 50 4
140 61 51 4
140 61 52 5
140 61 53 5
140 61 54 5
140 61 55 5
140 61 56 5
140 62 27 5
140 62 28 5
140 62 29 4
140 62 30 4
140 62 31 4
140 62 32 4
140 62 33 4
140 62 34 4
140 62 35 4
140 62 36 4
140 62 37 4
140 62 38 4
140 62 39 4
140 62 40 4
140 62 41 4
140 62 42 4
140 62 43 4
140 62 44 4
140 62 45 4
140 62 46 4
140 62 47 4
140 62 48 4
140 62 49 4
140 62 50 4
140 62 51 4
140 62 52 4
140 62 53 5
140 62 54 5
140 62 55 5
140 63 29 5
140 63 30 4
140 63 31 4
140 63 32 4
140 63 33 4
140 63 34 4
140 63 35 4
140 63 36 4
140 63 37 4
140 63 38 4
140 63 39 4
140 63 40 4
140 63 41 4
140 63 42 4
140 63 43 4
140 63 44 4
140 63 45 4
140 63 46 4
140 63 47 4
140 63 48 4
140 63 49 4
140 63 50 4
140 63 51 4
140 63 52 5
140 63 53 5
140 63 54 5
140 64 33 4
140 64 34 4
140 64 35 4
140 64 36 4
140 64 37 4
140 64 38 4
140 64 39 4
140 64 40 4
140 64 41 4
140 64 42 4
140 64 43 4
140 64 44 4
140 64 45 4
140 64 46 4
140 64 47 4
140 64 48 4
140 64 49 4
140 64 50 5
140 64 51 5
140 64 52 5
140 65 37 5
140 65 38 4
140 65 39 4
140 65 40 4
140 65 41 4
140 65 42 4
140 65 43 4
140 65 44 4
140 65 45 4
140 65 46 5
140 65 47 5
140 65 48 5
141 18 34 4
141 19 28 4
141 19 29 4
141 19 30 4
141 19 31 4
141 19 32 4
141 19 33 4
141 19 34 4
141 19 35 4
141 19 36 4
141 19 37 4
141 19 38 4
141 19 39 4
141 19 40 5
141 19 41 5
141 20 26 4
141 20 27 4
141 20 28 4
141 20 29 4
141 20 30 4
141 20 31 4
141 20 32 4
141 20 33 4
141 20 34 4
141 20 35 4
141 20 36 4
141 20 37 4
141 20 38 4
141 20 39 4
141 20 40 4
141 20 41 5
141 20 42 5
141 20 43 5
141 21 25 4
141 21 26 4
141 21 27 4
141 21 28 4
141 21 29 4
141 21 30 4
141 21 31 4
141 21 32 4
141 21 33 4
141 21 34 4
141 21 35 4
141 21 36 4
141 21 37 4
141 21 38 4
141 21 39 4
141 21 40 4
141 21 41 5
141 21 42 4
141 21 43 5
141 21 44 5
141 22 23 4
141 22 24 4
141 22 25 4
141 22 26 4
141 22 27 4
141 22 28 4
141 22 29 4
141 22 30 4
141 22 31 4
141 22 32 4
141 22 33 4
141 22 34 4
141 22 35 4
141 22 36 4
141 22 37 4
141 22 38 4
141 22 39 4
141 22 40 4
141 22 41 4
141 22 42 4
141 22 43 4
141 22 44 4
141 22 45 4
141 22 46 4
141 23 21 4
141 23 22 4
141 23 23 4
141 23 24 4
141 23 25 4
141 23 26 4
141 23 27 4
141 23 28 4
141 23 29 4
141 23 30 4
141 23 31 4
141 23 32 4
141 23 33 4
141 23 34 4
141 23 35 4
141 23 36 4
141 23 37 4
141 23 38 4
141 23 39 4
141 23 40 4
141 23 41 4
141 23 42 4
141 23 43 4
141 23 44 4
141 23 45 4
141 23 46 4
141 23 47 4
141 24 20 4
141 24 21 4
141 24 22 4
141 24 23 4
141 24 24 4
141 24 25 4
141 24 26 4
141 24 27 4
141 24 28 4
141 24 29 4
141 24 30 4
141 24 31 4
141 24 32 4
141 24 33 4
141 24 34 4
141 24 35 4
141 24 36 4
141 24 37 4
141 24 38 4
141 24 39 4
141 24 40 4
141 24 41 4
141 24 42 4
141 24 43 4
141 24 44 4
141 24 45 4
141 24 46 4
141 24 47 4
141 24 48 4
141 25 19 4
141 25 20 4
141 25 21 4
141 25 22 4
141 25 23 4
141 25 24 4
141 25 25 4
141 25 26 4
141 25 27 4
141 25 28 4
141 25 29 4
141 25 30 4
141 25 31 4
141 25 32 4
141 25 33 4
141 25 34 4
141 25 35 4
141 25 36 4
141 25 37 4
141 25 38 4
141 25 39 4
141 25 40 4
141 25 41 4
141 25 42 4
141 25 43 4
141 25 44 4
141 25 45 4
141 25 46 4
141 25 47 4
141 25 48 4
141 26 18 4
141 26 19 4
141 26 20 4
141 26 21 4
141 26 22 4
141 26 23 4
141 26 24 4
141 26 25 4
141 26 26 4
141 26 27 4
141 26 28 4
141 26 29 4
141 26 30 4
141 26 31 4
141 26 32 4
141 26 33 4
141 26 34 4
141 26 35 4
141 26 36 4
141 26 37 4
141 26 38 4
141 26 39 4
141 26 40 4
141 26 41 4
141 26 42 4
141 26 43 4
141 26 44 4
141 26 45 4
141 26 46 4
141 26 47 4
141 26 48 4
141 26 49 4
141 27 17 4
141 27 18 4
141 27 19 4
141 27 20 4
141 27 21 4
141 27 22 4
141 27 23 4
141 27 24 4
141 27 25 4
141 27 26 4
141 27 27 4
141 27 28 4
141 27 29 4
141 27 30 4
141 27 31 4
141 27 32 4
141 27 33 4
141 27 34 4
141 27 35 4
141 27 36 4
141 27 37 4
141 27 38 4
141 27 39 4
141 27 40 4
141 27 41 4
141 27 42 4
141 27 43 4
141 27 44 4
141 27 45 4
141 27 46 4
141 27 47 4
141 27 48 4
141 27 49 4
141 27 50 4
141 28 16 4
141 28 17 4
141 28 18 4
141 28 19 4
141 28 20 4
141 28 21 4
141 28 22 4
141 28 23 4
141 28 24 4
141 28 25 4
141 28 26 4
141 28 27 4
141 28 28 4
141 28 29 4
141 28 30 4
141 28 31 4
141 28 32 4
141 28 33 4
141 28 34 4
141 28 35 4
141 28 36 4
141 28 37 4
141 28 38 4
141 28 39 4
141 28 40 4
141 28 41 4
141 28 42 4
141 28 43 4
141 28 44 4
141 28 45 4
141 28 46 4
141 28 47 4
141 28 48 4
141 28 49 4
141 28 50 4
141 28 51 4
141 29 15 4
141 29 16 4
141 29 17 4
141 29 18 4
141 29 19 4
141 29 20 4
141 29 21 4
141 29 22 4
141 29 23 4
141 29 24 4
141 29 25 4
141 29 26 4
141 29 27 4
141 29 28 4
141 29 29 4
141 29 30 4
141 29 31 4
141 29 32 4
141 29 33 4
141 29 34 4
141 29 35 4
141 29 36 4
141 29 37 4
141 29 38 4
141 29 39 4
141 29 40 4
141 29 41 4
141 29 42 4
141 29 43 4
141 29 44 4
141 29 45 4
141 29 46 4
141 29 47 4
141 29 48 4
141 29 49 4
141 29 50 4
141 29 51 4
141 29 52 4
141 29 53 4
141 30 15 4
141 30 16 4
141 30 17 4
141 30 18 4
141 30 19 4
141 30 20 4
141 30 21 4
141 30 22 4
141 30 23 4
141 30 24 4
141 30 25 4
141 30 26 4
141 30 27 4
141 30 28 4
141 30 29 4
141 30 30 4
141 30 31 4
141 30 32 4
141 30 33 4
141 30 34 4
141 30 35 4
141 30 36 4
141 30 37 4
141 30 38 4
141 30 39 4
141 30 40 4
141 30 41 4
141 30 42 4
141 30 43 4
141 30 44 4
141 30 45 4
141 30 46 4
141 30 47 4
141 30 48 4
141 30 49 4
141 30 50 4
141 30 51 4
141 30 52 4
141 30 53 4
141 30 54 4
141 31 14 4
141 31 15 4
141 31 16 4
141 31 17 4
141 31 18 4
141 31 19 4
141 31 20 4
141 31 21 4
141 31 22 4
141 31 23 4
141 31 24 4
141 31 25 4
141 31 26 4
141 31 27 4
141 31 28 4
141 31 29 4
141 31 30 4
141 31 31 4
141 31 32 4
141 31 33 4
141 31 34 4
141 31 35 4
141 31 36 4
141 31 37 4
141 31 38 4
141 31 39 4
141 31 40 4
141 31 41 4
141 31 42 4
141 31 43 4
141 31 44 4
141 31 45 4
141 31 46 4
141 31 47 4
141 31 48 4
141 31 49 4
141 31 50 4
141 31 51 4
141 31 52 4
141 31 53 4
141 31 54 4
141 31 55 4
141 32 13 4
141 32 14 4
141 32 15 4
141 32 16 4
141 32 17 4
141 32 18 4
141 32 19 4
141 32 20 4
141 32 21 4
141 32 22 4
141 32 23 4
141 32 24 4
141 32 25 4
141 32 26 4
141 32 27 4
141 32 28 4
141 32 29 4
141 32 30 4
141 32 31 4
141 32 32 4
141 32 33 4
141 32 34 4
141 32 35 4
141 32 36 4
141 32 37 4
141 32 38 4
141 32 39 4
141 32 40 4
141 32 41 4
141 32 42 4
141 32 43 4
141 32 44 4
141 32 45 4
141 32 46 4
141 32 47 4
141 32 48 4
141 32 49 4
141 32 50 4
141 32 51 4
141 32 52 4
141 32 53 4
141 32 54 4
141 32 55 4
141 32 56 4
141 33 13 4
141 33 14 4
141 33 15 4
141 33 16 4
141 33 17 4
141 33 18 4
141 33 19 4
141 33 20 4
141 33 21 4
141 33 22 4
141 33 23 4
141 33 24 4
141 33 25 4
141 33 26 4
141 33 27 4
141 33 28 4
141 33 29 4
141 33 30 4
141 33 31 4
141 33 32 4
141 33 33 4
141 33 34 4
141 33 35 4
141 33 36 4
141 33 37 4
141 33 38 4
141 33 39 4
141 33 40 4
141 33 41 4
141 33 42 4
141 33 43 4
141 33 44 4
141 33 45 4
141 33 46 4
141 33 47 4
141 33 48 4
141 33 49 4
141 33 50 4
141 33 51 4
141 33 52 4
141 33 53 4
141 33 54 4
141 33 55 4
141 33 56 5
141 34 12 4
141 34 13 4
141 34 14 4
141 34 15 4
141 34 16 4
141 34 17 4
141 34 18 4
141 34 19 4
141 34 20 4
141 34 21 4
141 34 22 4
141 34 23 4
141 34 24 4
141 34 25 4
141 34 26 4
141 34 27 4
141 34 28 4
141 34 29 4
141 34 30 4
141 34 31 4
141 34 32 4
141 34 33 4
141 34 34 4
141 34 35 4
141 34 36 4
141 34 37 4
141 34 38 4
141 34 39 4
141 34 40 4
141 34 41 4
141 34 42 4
141 34 43 4
141 34 44 4
141 34 45 4
141 34 46 4
141 34 47 4
141 34 48 4
141 34 49 4
141 34 50 4
141 34 51 4
141 34 52 4
141 34 53 4
141 34 54 4
141 34 55 5
141 34 56 5
141 34 57 5
141 35 12 4
141 35 13 4
141 35 14 4
141 35 15 4
141 35 16 4
141 35 17 4
141 35 18 4
141 35 19 4
141 35 20 4
141 35 21 4
141 35 22 4
141 35 23 4
141 35 24 4
141 35 25 4
141 35 26 4
141 35 27 4
141 35 28 4
141 35 29 4
141 35 30 4
141 35 31 4
141 35 32 4
141 35 33 4
141 35 34 4
141 35 35 4
141 35 36 4
141 35 37 4
141 35 38 4
141 35 39 4
141 35 40 4
141 35 41 4
141 35 42 4
141 35 43 4
141 35 44 4
141 35 45 4
141 35 46 4
141 35 47 4
141 35 48 4
141 35 49 4
141 35 50 4
141 35 51 4
141 35 52 4
141 35 53 4
141 35 54 4
141 35 55 4
141 35 56 5
141 35 57 5
141 35 58 5
141 36 12 4
141 36 13 4
141 36 14 4
141 36 15 4
141 36 16 4
141 36 17 4
141 36 18 4
141 36 19 4
141 36 20 4
141 36 21 4
141 36 22 4
141 36 23 4
141 36 24 4
141 36 25 4
141 36 26 4
141 36 27 4
141 36 28 4
141 36 29 4
141 36 30 4
141 36 31 4
141 36 32 4
141 36 33 4
141 36 34 4
141 36 35 4
141 36 36 4
141 36 37 4
141 36 38 4
141 36 39 4
141 36 40 4
141 36 41 4
141 36 42 4
141 36 43 4
141 36 44 4
141 36 45 4
141 36 46 4
141 36 47 4
141 36 48 4
141 36 49 4
141 36 50 4
141 36 51 4
141 36 52 4
141 36 53 4
141 36 54 4
141 36 55 4
141 36 56 4
141 36 57 5
141 36 58 5
141 37 12 4
141 37 13 4
141 37 14 4
141 37 15 4
141 37 16 4
141 37 17 4
141 37 18 4
141 37 19 4
141 37 20 4
141 37 21 4
141 37 22 4
141 37 23 4
141 37 24 4
141 37 25 4
141 37 26 4
141 37 27 4
141 37 28 4
141 37 29 4
141 37 30 4
141 37 31 4
141 37 32 4
141 37 33 4
141 37 34 4
141 37 35 4
141 37 36 4
141 37 37 4
141 37 38 4
141 37 39 4
141 37 40 4
141 37 41 4
141 37 42 4
141 37 43 4
141 37 44 4
141 37 45 4
141 37 46 4
141 37 47 4
141 37 48 4
141 37 49 4
141 37 50 4
141 37 51 4
141 37 52 4
141 37 53 4
141 37 54 4
141 37 55 4
141 37 56 4
141 37 57 4
141 37 58 5
141 38 12 4
141 38 13 4
141 38 14 4
141 38 15 4
141 38 16 4
141 38 17 4
141 38 18 4
141 38 19 4
141 38 20 4
141 38 21 4
141 38 22 4
141 38 23 4
141 38 24 4
141 38 25 4
141 38 26 4
141 38 27 4
141 38 28 4
141 38 29 4
141 38 30 4
141 38 31 4
141 38 32 4
141 38 33 4
141 38 34 4
141 38 35 4
141 38 36 4
141 38 37 4
141 38 38 4
141 38 39 4
141 38 40 4
141 38 41 4
141 38 42 4
141 38 43 4
141 38 44 4
141 38 45 4
141 38 46 4
141 38 47 4
141 38 48 4
141 38 49 4
141 38 50 4
141 38 51 4
141 38 52 4
141 38 53 4
141 38 54 4
141 38 55 4
141 38 56 4
141 38 57 4
141 38 58 4
141 38 59 5
141 39 11 4
141 39 12 4
141 39 13 4
141 39 14 4
141 39 15 4
141 39 16 4
141 39 17 4
141 39 18 4
141 39 19 4
141 39 20 4
141 39 21 4
141 39 22 4
141 39 23 4
141 39 24 4
141 39 25 4
141 39 26 4
141 39 27 4
141 39 28 4
141 39 29 4
141 39 30 4
141 39 31 4
141 39 32 4
141 39 33 4
141 39 34 4
141 39 35 4
141 39 36 4
141 39 37 4
141 39 38 4
141 39 39 4
141 39 40 4
141 39 41 4
141 39 42 4
141 39 43 4
141 39 44 4
141 39 45 4
141 39 46 4
141 39 47 4
141 39 48 4
141 39 49 4
141 39 50 4
141 39 51 4
141 39 52 4
141 39 53 4
141 39 54 4
141 39 55 4
141 39 56 4
141 39 57 4
141 39 58 4
141 39 59 4
141 40 11 4
141 40 12 4
141 40 13 4
141 40 14 4
141 40 15 4
141 40 16 4
141 40 17 4
141 40 18 4
141 40 19 4
141 40 20 4
141 40 21 4
141 40 22 4
141 40 23 4
141 40 24 4
141 40 25 4
141 40 26 4
141 40 27 4
141 40 28 4
141 40 29 4
141 40 30 4
141 40 31 4
141 40 32 4
141 40 33 4
141 40 34 4
141 40 35 4
141 40 36 4
141 40 37 4
141 40 38 4
141 40 39 4
141 40 40 4
141 40 41 4
141 40 42 4
141 40 43 4
141 40 44 4
141 40 45 4
141 40 46 4
141 40 47 4
141 40 48 4
141 40 49 4
141 40 50 4
141 40 51 4
141 40 52 4
141 40 53 4
141 40 54 4
141 40 55 4
141 40 56 4
141 40 57 4
141 40 58 4
141 40 59 4
141 40 60 4
141 41 11 4
141 41 12 4
141 41 13 4
141 41 14 4
141 41 15 4
141 41 16 4
141 41 17 4
141 41 18 4
141 41 19 4
141 41 20 4
141 41 21 4
141 41 22 4
141 41 23 4
141 41 24 4
141 41 25 4
141 41 26 4
141 41 27 4
141 41 28 4
141 41 29 4
141 41 30 4
141 41 31 4
141 41 32 4
141 41 33 4
141 41 34 4
141 41 35 4
141 41 36 4
141 41 37 4
141 41 38 4
141 41 39 4
141 41 40 4
141 41 41 4
141 41 42 4
141 41 43 4
141 41 44 4
141 41 45 4
141 41 46 4
141 41 47 4
141 41 48 4
141 41 49 4
141 41 50 4
141 41 51 4
141 41 52 4
141 41 53 4
141 41 54 4
141 41 55 4
141 41 56 4
141 41 57 4
141 41 58 4
141 41 59 4
141 41 60 4
141 42 11 4
141 42 12 4
141 42 13 4
141 42 14 4
141 42 15 4
141 42 16 4
141 42 17 4
141 42 18 4
141 42 19 4
141 42 20 4
141 42 21 4
141 42 22 4
141 42 23 4
141 42 24 4
141 42 25 4
141 42 26 4
141 42 27 4
141 42 28 4
141 42 29 4
141 42 30 4
141 42 31 4
141 42 32 4
141 42 33 4
141 42 34 4
141 42 35 4
141 42 36 4
141 42 37 4
141 42 38 4
141 42 39 4
141 42 40 4
141 42 41 4
141 42 42 4
141 42 43 4
141 42 44 4
141 42 45 4
141 42 46 4
141 42 47 4
141 42 48 4
141 42 49 4
141 42 50 4
141 42 51 4
141 42 52 4
141 42 53 4
141 42 54 4
141 42 55 4
141 42 56 4
141 42 57 4
141 42 58 4
141 42 59 4
141 42 60 4
141 43 11 4
141 43 12 4
141 43 13 4
141 43 14 4
141 43 15 4
141 43 16 4
141 43 17 4
141 43 18 4
141 43 19 4
141 43 20 4
141 43 21 4
141 43 22 4
141 43 23 4
141 43 24 4
141 43 25 4
141 43 26 4
141 43 27 4
141 43 28 4
141 43 29 4
141 43 30 4
141 43 31 4
141 43 32 4
141 43 33 4
141 43 34 4
141 43 35 4
141 43 36 4
141 43 37 4
141 43 38 4
141 43 39 4
141 43 40 4
141 43 41 4
141 43 42 4
141 43 43 4
141 43 44 4
141 43 45 4
141 43 46 4
141 43 47 4
141 43 48 4
141 43 49 4
141 43 50 4
141 43 51 4
141 43 52 4
141 43 53 4
141 43 54 4
141 43 55 4
141 43 56 4
141 43 57 4
141 43 58 4
141 43 59 4
141 43 60 4
141 44 11 4
141 44 12 4
141 44 13 4
141 44 14 4
141 44 15 4
141 44 16 4
141 44 17 4
141 44 18 4
141 44 19 4
141 44 20 4
141 44 21 4
141 44 22 4
141 44 23 4
141 44 24 4
141 44 25 4
141 44 26 4
141 44 27 4
141 44 28 4
141 44 29 4
141 44 30 4
141 44 31 4
141 44 32 4
141 44 33 4
141 44 34 4
141 44 35 4
141 44 36 4
141 44 37 4
141 44 38 4
141 44 39 4
141 44 40 4
141 44 41 4
141 44 42 4
141 44 43 4
141 44 44 4
141 44 45 4
141 44 46 4
141 44 47 4
141 44 48 4
141 44 49 4
141 44 50 4
141 44 51 4
141 44 52 4
141 44 53 4
141 44 54 4
141 44 55 4
141 44 56 4
141 44 57 4
141 44 58 4
141 44 59 4
141 44 60 4
141 45 11 4
141 45 12 4
141 45 13 4
141 45 14 4
141 45 15 4
141 45 16 4
141 45 17 4
141 45 18 4
141 45 19 4
141 45 20 4
141 45 21 4
141 45 22 4
141 45 23 4
141 45 24 4
141 45 25 4
141 45 26 4
141 45 27 4
141 45 28 4
141 45 29 4
141 45 30 4
141 45 31 4
141 45 32 4
141 45 33 4
141 45 34 4
141 45 35 4
141 45 36 4
141 45 37 4
141 45 38 4
141 45 39 4
141 45 40 4
141 45 41 4
141 45 42 4
141 45 43 4
141 45 44 4
141 45 45 4
141 45 46 4
141 45 47 4
141 45 48 4
141 45 49 4
141 45 50 4
141 45 51 4
141 45 52 4
141 45 53 4
141 45 54 4
141 45 55 4
141 45 56 4
141 45 57 4
141 45 58 4
141 45 59 4
141 45 60 5
141 45 61 5
141 46 11 4
141 46 12 4
141 46 13 4
141 46 14 4
141 46 15 4
141 46 16 4
141 46 17 4
141 46 18 4
141 46 19 4
141 46 20 4
141 46 21 4
141 46 22 4
141 46 23 4
141 46 24 4
141 46 25 4
141 46 26 4
141 46 27 4
141 46 28 4
141 46 29 4
141 46 30 4
141 46 31 4
141 46 32 4
141 46 33 4
141 46 34 4
141 46 35 4
141 46 36 4
141 46 37 4
141 46 38 4
141 46 39 4
141 46 40 4
141 46 41 4
141 46 42 4
141 46 43 4
141 46 44 4
141 46 45 4
141 46 46 4
141 46 47 4
141 46 48 4
141 46 49 4
141 46 50 4
141 46 51 4
141 46 52 4
141 46 53 4
141 46 54 4
141 46 55 4
141 46 56 4
141 46 57 4
141 46 58 4
141 46 59 4
141 46 60 4
141 46 61 5
141 47 11 4
141 47 12 4
141 47 13 4
141 47 14 4
141 47 15 4
141 47 16 4
141 47 17 4
141 47 18 4
141 47 19 4
141 47 20 4
141 47 21 4
141 47 22 4
141 47 23 4
141 47 24 4
141 47 25 4
141 47 26 4
141 47 27 4
141 47 28 4
141 47 29 4
141 47 30 4
141 47 31 4
141 47 32 4
141 47 33 4
141 47 34 4
141 47 35 4
141 47 36 4
141 47 37 4
141 47 38 4
141 47 39 4
141 47 40 4
141 47 41 4
141 47 42 4
141 47 43 4
141 47 44 4
141 47 45 4
141 47 46 4
141 47 47 4
141 47 48 4
141 47 49 4
141 47 50 4
141 47 51 4
141 47 52 4
141 47 53 4
141 47 54 4
141 47 55 4
141 47 56 4
141 47 57 4
141 47 58 4
141 47 59 4
141 47 60 5
141 47 61 5
141 48 11 4
141 48 12 4
141 48 13 4
141 48 14 4
141 48 15 4
141 48 16 4
141 48 17 4
141 48 18 4
141 48 19 4
141 48 20 4
141 48 21 4
141 48 22 4
141 48 23 4
141 48 24 4
141 48 25 4
141 48 26 4
141 48 27 4
141 48 28 4
141 48 29 4
141 48 30 4
141 48 31 4
141 48 32 4
141 48 33 4
141 48 34 4
141 48 35 4
141 48 36 4
141 48 37 4
141 48 38 4
141 48 39 4
141 48 40 4
141 48 41 4
141 48 42 4
141 48 43 4
141 48 44 4
141 48 45 4
141 48 46 4
141 48 47 4
141 48 48 4
141 48 49 4
141 48 50 4
141 48 51 4
141 48 52 4
141 48 53 4
141 48 54 4
141 48 55 4
141 48 56 4
141 48 57 4
141 48 58 4
141 48 59 5
141 48 60 5
141 48 61 5
141 49 12 4
141 49 13 4
141 49 14 4
141 49 15 4
141 49 16 4
141 49 17 4
141 49 18 4
141 49 19 4
141 49 20 4
141 49 21 4
141 49 22 4
141 49 23 4
141 49 24 4
141 49 25 4
141 49 26 4
141 49 27 4
141 49 28 4
141 49 29 4
141 49 30 4
141 49 31 4
141 49 32 4
141 49 33 4
141 49 34 4
141 49 35 4
141 49 36 4
141 49 37 4
141 49 38 4
141 49 39 4
141 49 40 4
141 49 41 4
141 49 42 4
141 49 43 4
141 49 44 4
141 49 45 4
141 49 46 4
141 49 47 4
141 49 48 4
141 49 49 4
141 49 50 4
141 49 51 4
141 49 52 4
141 49 53 4
141 49 54 4
141 49 55 4
141 49 56 4
141 49 57 5
141 49 58 5
141 49 59 5
141 49 60 5
141 49 61 5
141 50 12 4
141 50 13 4
141 50 14 4
141 50 15 4
141 50 16 4
141 50 17 4
141 50 18 4
141 50 19 4
141 50 20 4
141 50 21 4
141 50 22 4
141 50 23 4
141 50 24 4
141 50 25 4
141 50 26 4
141 50 27 4
141 50 28 4
141 50 29 4
141 50 30 4
141 50 31 4
141 50 32 4
141 50 33 4
141 50 34 4
141 50 35 4
141 50 36 4
141 50 37 4
141 50 38 4
141 50 39 4
141 50 40 4
141 50 41 4
141 50 42 4
141 50 43 4
141 50 44 4
141 50 45 4
141 50 46 4
141 50 47 4
141 50 48 4
141 50 49 4
141 50 50 4
141 50 51 4
141 50 52 4
141 50 53 4
141 50 54 4
141 50 55 4
141 50 56 5
141 50 57 5
141 50 58 5
141 50 59 5
141 50 60 5
141 50 61 5
141 51 12 4
141 51 13 4
141 51 14 4
141 51 15 4
141 51 16 4
141 51 17 4
141 51 18 4
141 51 19 4
141 51 20 4
141 51 21 4
141 51 22 4
141 51 23 4
141 51 24 4
141 51 25 4
141 51 26 4
141 51 27 4
141 51 28 4
141 51 29 4
141 51 30 4
141 51 31 4
141 51 32 4
141 51 33 4
141 51 34 4
141 51 35 4
141 51 36 4
141 51 37 4
141 51 38 4
141 51 39 4
141 51 40 4
141 51 41 4
141 51 42 4
141 51 43 4
141 51 44 4
141 51 45 4
141 51 46 4
141 51 47 4
141 51 48 4
141 51 49 4
141 51 50 4
141 51 51 4
141 51 52 4
141 51 53 4
141 51 54 4
141 51 55 4
141 51 56 4
141 51 57 5
141 51 58 5
141 51 59 5
141 51 60 5
141 51 61 5
141 52 13 4
141 52 14 4
141 52 15 4
141 52 16 4
141 52 17 4
141 52 18 4
141 52 19 4
141 52 20 4
141 52 21 4
141 52 22 4
141 52 23 4
141 52 24 4
141 52 25 4
141 52 26 4
141 52 27 4
141 52 28 4
141 52 29 4
141 52 30 4
141 52 31 4
141 52 32 4
141 52 33 4
141 52 34 4
141 52 35 4
141 52 36 4
141 52 37 4
141 52 38 4
141 52 39 4
141 52 40 4
141 52 41 4
141 52 42 4
141 52 43 4
141 52 44 4
141 52 45 4
141 52 46 4
141 52 47 4
141 52 48 4
141 52 49 4
141 52 50 4
141 52 51 4
141 52 52 4
141 52 53 4
141 52 54 4
141 52 55 4
141 52 56 4
141 52 57 4
141 52 58 4
141 52 59 5
141 52 60 5
141 52 61 5
141 53 14 4
141 53 15 4
